Number of Samples	Sampling Rate (Hz)
1024.000000	22000.000000

Time (s)	Time History Channel 0	Frequency (Hz)	Power Spectrum Channel 0
0.034955	1.231285	NaN	NaN
0.035000	1.936049	NaN	NaN
0.035045	2.682268	NaN	NaN
0.035091	3.490672	NaN	NaN
0.035136	4.133250	NaN	NaN
0.035182	4.692915	NaN	NaN
0.035227	4.962382	NaN	NaN
0.035273	4.941654	NaN	NaN
0.035318	4.941654	NaN	NaN
0.035364	4.962382	NaN	NaN
0.035409	4.962382	NaN	NaN
0.035455	4.195435	NaN	NaN
0.035500	3.179748	NaN	NaN
0.035545	2.288429	NaN	NaN
0.035591	1.521482	NaN	NaN
0.035636	0.837447	NaN	NaN
0.035682	0.277782	NaN	NaN
0.035727	0.029043	NaN	NaN
0.035773	0.029043	NaN	NaN
0.035818	0.049771	NaN	NaN
0.035864	0.049771	NaN	NaN
0.035909	0.049771	NaN	NaN
0.035955	1.106915	NaN	NaN
0.036000	1.790950	NaN	NaN
0.036045	2.495713	NaN	NaN
0.036091	3.221204	NaN	NaN
0.036136	3.863782	NaN	NaN
0.036182	4.361261	NaN	NaN
0.036227	4.734371	NaN	NaN
0.036273	4.941654	NaN	NaN
0.036318	4.962382	NaN	NaN
0.036364	4.962382	NaN	NaN
0.036409	4.527088	NaN	NaN
0.036455	3.905238	NaN	NaN
0.036500	3.138290	NaN	NaN
0.036545	2.267701	NaN	NaN
0.036591	1.376384	NaN	NaN
0.036636	0.567979	NaN	NaN
0.036682	0.049771	NaN	NaN
0.036727	0.049771	NaN	NaN
0.036773	0.029043	NaN	NaN
0.036818	0.049771	NaN	NaN
0.036864	0.029043	NaN	NaN
0.036909	0.049771	NaN	NaN
0.036955	1.169101	NaN	NaN
0.037000	1.832407	NaN	NaN
0.037045	2.620083	NaN	NaN
0.037091	3.366302	NaN	NaN
0.037136	4.008880	NaN	NaN
0.037182	4.464903	NaN	NaN
0.037227	4.858741	NaN	NaN
0.037273	4.941654	NaN	NaN
0.037318	4.941654	NaN	NaN
0.037364	4.941654	NaN	NaN
0.037409	4.381989	NaN	NaN
0.037455	3.780869	NaN	NaN
0.037500	3.076106	NaN	NaN
0.037545	2.288429	NaN	NaN
0.037591	1.521482	NaN	NaN
0.037636	0.795991	NaN	NaN
0.037682	0.215598	NaN	NaN
0.037727	0.049771	NaN	NaN
0.037773	0.049771	NaN	NaN
0.037818	0.049771	NaN	NaN
0.037864	0.049771	NaN	NaN
0.037909	0.049771	NaN	NaN
0.037955	1.024002	NaN	NaN
0.038000	1.749494	NaN	NaN
0.038045	2.557898	NaN	NaN
0.038091	3.345573	NaN	NaN
0.038136	4.050337	NaN	NaN
0.038182	4.610002	NaN	NaN
0.038227	4.920926	NaN	NaN
0.038273	4.941654	NaN	NaN
0.038318	4.962382	NaN	NaN
0.038364	4.941654	NaN	NaN
0.038409	4.527088	NaN	NaN
0.038455	3.801597	NaN	NaN
0.038500	3.076106	NaN	NaN
0.038545	2.288429	NaN	NaN
0.038591	1.521482	NaN	NaN
0.038636	0.837447	NaN	NaN
0.038682	0.236326	NaN	NaN
0.038727	0.049771	NaN	NaN
0.038773	0.049771	NaN	NaN
0.038818	0.029043	NaN	NaN
0.038864	0.029043	NaN	NaN
0.038909	0.049771	NaN	NaN
0.038955	1.044730	NaN	NaN
0.039000	1.790950	NaN	NaN
0.039045	2.578626	NaN	NaN
0.039091	3.345573	NaN	NaN
0.039136	4.050337	NaN	NaN
0.039182	4.630730	NaN	NaN
0.039227	4.941654	NaN	NaN
0.039273	4.941654	NaN	NaN
0.039318	4.941654	NaN	NaN
0.039364	4.941654	NaN	NaN
0.039409	4.941654	NaN	NaN
0.039455	3.801597	NaN	NaN
0.039500	3.096834	NaN	NaN
0.039545	2.309158	NaN	NaN
0.039591	1.562939	NaN	NaN
0.039636	0.858175	NaN	NaN
0.039682	0.277782	NaN	NaN
0.039727	0.049771	NaN	NaN
0.039773	0.049771	NaN	NaN
0.039818	0.049771	NaN	NaN
0.039864	0.049771	NaN	NaN
0.039909	0.029043	NaN	NaN
0.039955	0.837447	NaN	NaN
0.040000	1.728765	NaN	NaN
0.040045	2.516441	NaN	NaN
0.040091	3.262661	NaN	NaN
0.040136	3.946695	NaN	NaN
0.040182	4.568544	NaN	NaN
0.040227	4.941654	NaN	NaN
0.040273	4.941654	NaN	NaN
0.040318	4.941654	NaN	NaN
0.040364	4.941654	NaN	NaN
0.040409	4.941654	NaN	NaN
0.040455	3.967423	NaN	NaN
0.040500	3.096834	NaN	NaN
0.040545	2.309158	NaN	NaN
0.040591	1.521482	NaN	NaN
0.040636	0.816719	NaN	NaN
0.040682	0.257054	NaN	NaN
0.040727	0.049771	NaN	NaN
0.040773	0.049771	NaN	NaN
0.040818	0.029043	NaN	NaN
0.040864	0.049771	NaN	NaN
0.040909	0.049771	NaN	NaN
0.040955	1.189829	NaN	NaN
0.041000	1.811678	NaN	NaN
0.041045	2.495713	NaN	NaN
0.041091	3.324845	NaN	NaN
0.041136	4.029609	NaN	NaN
0.041182	4.589272	NaN	NaN
0.041227	4.941654	NaN	NaN
0.041273	4.962382	NaN	NaN
0.041318	4.941654	NaN	NaN
0.041364	4.962382	NaN	NaN
0.041409	4.941654	NaN	NaN
0.041455	3.925967	NaN	NaN
0.041500	3.117562	NaN	NaN
0.041545	2.329886	NaN	NaN
0.041591	1.625123	NaN	NaN
0.041636	0.920361	NaN	NaN
0.041682	0.360696	NaN	NaN
0.041727	0.070499	NaN	NaN
0.041773	0.049771	NaN	NaN
0.041818	0.029043	NaN	NaN
0.041864	0.049771	NaN	NaN
0.041909	0.029043	NaN	NaN
0.041955	1.086187	NaN	NaN
0.042000	1.749494	NaN	NaN
0.042045	2.495713	NaN	NaN
0.042091	3.262661	NaN	NaN
0.042136	3.988152	NaN	NaN
0.042182	4.568544	NaN	NaN
0.042227	4.941654	NaN	NaN
0.042273	4.941654	NaN	NaN
0.042318	4.941654	NaN	NaN
0.042364	4.920926	NaN	NaN
0.042409	4.941654	NaN	NaN
0.042455	3.988152	NaN	NaN
0.042500	3.221204	NaN	NaN
0.042545	2.433528	NaN	NaN
0.042591	1.625123	NaN	NaN
0.042636	0.837447	NaN	NaN
0.042682	0.298512	NaN	NaN
0.042727	0.049771	NaN	NaN
0.042773	0.029043	NaN	NaN
0.042818	0.029043	NaN	NaN
0.042864	0.008315	NaN	NaN
0.042909	0.049771	NaN	NaN
0.042955	1.086187	NaN	NaN
0.043000	1.728765	NaN	NaN
0.043045	2.537169	NaN	NaN
0.043091	3.324845	NaN	NaN
0.043136	3.967423	NaN	NaN
0.043182	4.547816	NaN	NaN
0.043227	4.941654	NaN	NaN
0.043273	4.941654	NaN	NaN
0.043318	4.941654	NaN	NaN
0.043364	4.941654	NaN	NaN
0.043409	4.941654	NaN	NaN
0.043455	3.988152	NaN	NaN
0.043500	3.241932	NaN	NaN
0.043545	2.474984	NaN	NaN
0.043591	1.708036	NaN	NaN
0.043636	0.982546	NaN	NaN
0.043682	0.360696	NaN	NaN
0.043727	0.049771	NaN	NaN
0.043773	0.049771	NaN	NaN
0.043818	0.049771	NaN	NaN
0.043864	0.049771	NaN	NaN
0.043909	0.049771	NaN	NaN
0.043955	1.024002	NaN	NaN
0.044000	1.708036	NaN	NaN
0.044045	2.516441	NaN	NaN
0.044091	3.304117	NaN	NaN
0.044136	4.008880	NaN	NaN
0.044182	4.589272	NaN	NaN
0.044227	4.941654	NaN	NaN
0.044273	4.941654	NaN	NaN
0.044318	4.941654	NaN	NaN
0.044364	4.941654	NaN	NaN
0.044409	4.941654	NaN	NaN
0.044455	3.988152	NaN	NaN
0.044500	3.262661	NaN	NaN
0.044545	2.495713	NaN	NaN
0.044591	1.708036	NaN	NaN
0.044636	1.003274	NaN	NaN
0.044682	0.381424	NaN	NaN
0.044727	0.049771	NaN	NaN
0.044773	0.049771	NaN	NaN
0.044818	0.049771	NaN	NaN
0.044864	0.049771	NaN	NaN
0.044909	0.029043	NaN	NaN
0.044955	0.837447	NaN	NaN
0.045000	1.687308	NaN	NaN
0.045045	2.495713	NaN	NaN
0.045091	3.324845	NaN	NaN
0.045136	4.029609	NaN	NaN
0.045182	4.610002	NaN	NaN
0.045227	4.941654	NaN	NaN
0.045273	4.941654	NaN	NaN
0.045318	4.962382	NaN	NaN
0.045364	4.941654	NaN	NaN
0.045409	4.941654	NaN	NaN
0.045455	3.946695	NaN	NaN
0.045500	3.241932	NaN	NaN
0.045545	2.495713	NaN	NaN
0.045591	1.708036	NaN	NaN
0.045636	1.003274	NaN	NaN
0.045682	0.402153	NaN	NaN
0.045727	0.049771	NaN	NaN
0.045773	0.049771	NaN	NaN
0.045818	0.029043	NaN	NaN
0.045864	0.029043	NaN	NaN
0.045909	0.049771	NaN	NaN
0.045955	0.567979	NaN	NaN
0.046000	1.645852	NaN	NaN
0.046045	2.454256	NaN	NaN
0.046091	3.262661	NaN	NaN
0.046136	3.967423	NaN	NaN
0.046182	4.527088	NaN	NaN
0.046227	4.920926	NaN	NaN
0.046273	4.941654	NaN	NaN
0.046318	4.941654	NaN	NaN
0.046364	4.962382	NaN	NaN
0.046409	4.941654	NaN	NaN
0.046455	4.071065	NaN	NaN
0.046500	3.283389	NaN	NaN
