Number of Samples	Sampling Rate (Hz)
1024.000000	22000.000000

Time (s)	Time History Channel 0	Frequency (Hz)	Power Spectrum Channel 0
0.005500	2.412800	2599.609375	0.002014
0.005545	2.371343	2621.093750	0.001800
0.005591	2.371343	2642.578125	0.002585
0.005636	2.371343	2664.062500	0.002158
0.005682	2.433528	2685.546875	0.003170
0.005727	2.495713	2707.031250	0.002211
0.005773	2.516441	2728.515625	0.002421
0.005818	2.495713	2750.000000	0.003806
0.005864	2.392071	2771.484375	0.003657
0.005909	2.329886	2792.968750	0.001481
0.005955	2.267701	2814.453125	0.002702
0.006000	2.267701	2835.937500	0.005971
0.006045	2.309158	2857.421875	0.002774
0.006091	2.350615	2878.906250	0.003664
0.006136	2.454256	2900.390625	0.003178
0.006182	2.516441	2921.875000	0.001805
0.006227	2.537169	2943.359375	0.002738
0.006273	2.557898	2964.843750	0.001234
0.006318	2.537169	2986.328125	0.004772
0.006364	2.495713	3007.812500	0.002658
0.006409	2.474984	3029.296875	0.001213
0.006455	2.433528	3050.781250	0.001029
0.006500	2.412800	3072.265625	0.000586
0.006545	2.412800	3093.750000	0.000373
0.006591	2.433528	3115.234375	0.001010
0.006636	2.454256	3136.718750	0.002328
0.006682	2.474984	3158.203125	0.002664
0.006727	2.433528	3179.687500	0.000341
0.006773	2.433528	3201.171875	0.001216
0.006818	2.454256	3222.656250	0.001547
0.006864	2.516441	3244.140625	0.000434
0.006909	2.537169	3265.625000	0.000593
0.006955	2.537169	3287.109375	0.002412
0.007000	2.537169	3308.593750	0.002753
0.007045	2.537169	3330.078125	0.000228
0.007091	2.516441	3351.562500	0.000612
0.007136	2.516441	3373.046875	0.001889
0.007182	2.495713	3394.531250	0.000433
0.007227	2.495713	3416.015625	0.001609
0.007273	2.495713	3437.500000	0.000442
0.007318	2.495713	3458.984375	0.001180
0.007364	2.495713	3480.468750	0.000635
0.007409	2.454256	3501.953125	0.001848
0.007455	2.474984	3523.437500	0.000988
0.007500	2.495713	3544.921875	0.000464
0.007545	2.495713	3566.406250	0.001239
0.007591	2.495713	3587.890625	0.001225
0.007636	2.495713	3609.375000	0.001988
0.007682	2.495713	3630.859375	0.000793
0.007727	2.495713	3652.343750	0.004845
0.007773	2.474984	3673.828125	0.007180
0.007818	2.454256	3695.312500	0.002520
0.007864	2.474984	3716.796875	0.002258
0.007909	2.474984	3738.281250	0.001376
0.007955	2.495713	3759.765625	0.001642
0.008000	2.495713	3781.250000	0.000991
0.008045	2.474984	3802.734375	0.001444
0.008091	2.474984	3824.218750	0.001006
0.008136	2.495713	3845.703125	0.000753
0.008182	2.495713	3867.187500	0.001499
0.008227	2.516441	3888.671875	0.002152
0.008273	2.516441	3910.156250	0.001021
0.008318	2.516441	3931.640625	0.000984
0.008364	2.516441	3953.125000	0.001621
0.008409	2.495713	3974.609375	0.001206
0.008455	2.454256	3996.093750	0.000594
0.008500	2.454256	4017.578125	0.001342
0.008545	2.433528	4039.062500	0.001055
0.008591	2.454256	4060.546875	0.000865
0.008636	2.454256	4082.031250	0.000512
0.008682	2.474984	4103.515625	0.000377
0.008727	2.454256	4125.000000	0.000283
0.008773	2.474984	4146.484375	0.001601
0.008818	2.474984	4167.968750	0.000156
0.008864	2.495713	4189.453125	0.001323
0.008909	2.495713	4210.937500	0.000672
0.008955	2.474984	4232.421875	0.001761
0.009000	2.474984	4253.906250	0.001396
0.009045	2.454256	4275.390625	0.001225
0.009091	2.474984	4296.875000	0.000735
0.009136	2.454256	4318.359375	0.001664
0.009182	2.454256	4339.843750	0.001495
0.009227	2.495713	4361.328125	0.001799
0.009273	2.495713	4382.812500	0.000419
0.009318	2.495713	4404.296875	0.000927
0.009364	2.495713	4425.781250	0.001082
0.009409	2.454256	4447.265625	0.001235
0.009455	2.454256	4468.750000	0.001272
0.009500	2.454256	4490.234375	0.001931
0.009545	2.474984	4511.718750	0.001476
0.009591	2.495713	4533.203125	0.000865
0.009636	2.495713	4554.687500	0.002254
0.009682	2.495713	4576.171875	0.000707
0.009727	2.537169	4597.656250	0.001565
0.009773	2.620083	4619.140625	0.000633
0.009818	2.702996	4640.625000	0.000642
0.009864	2.620083	4662.109375	0.001920
0.009909	2.661539	4683.593750	0.001597
0.009955	2.827366	4705.078125	0.000207
0.010000	2.848094	4726.562500	0.001197
0.010045	2.765181	4748.046875	0.000731
0.010091	2.827366	4769.531250	0.000881
0.010136	2.931007	4791.015625	0.001419
0.010182	2.765181	4812.500000	0.002103
0.010227	2.848094	4833.984375	0.002140
0.010273	2.889551	4855.468750	0.001075
0.010318	2.702996	4876.953125	0.001276
0.010364	2.848094	4898.437500	0.000531
0.010409	2.931007	4919.921875	0.001631
0.010455	2.744452	4941.406250	0.002297
0.010500	2.640811	4962.890625	0.000394
0.010545	2.682268	4984.375000	0.001860
0.010591	2.661539	5005.859375	0.000808
0.010636	2.557898	5027.343750	0.001869
0.010682	2.640811	5048.828125	0.000658
0.010727	2.640811	5070.312500	0.000696
0.010773	2.578626	5091.796875	0.001681
0.010818	2.557898	5113.281250	0.001180
0.010864	2.640811	5134.765625	0.000689
0.010909	2.537169	5156.250000	0.000740
0.010955	2.557898	5177.734375	0.001049
0.011000	2.620083	5199.218750	0.000843
0.011045	2.744452	5220.703125	0.000307
0.011091	2.682268	5242.187500	0.000999
0.011136	2.785910	5263.671875	0.001072
0.011182	2.765181	5285.156250	0.001183
0.011227	2.702996	5306.640625	0.001033
0.011273	2.661539	5328.125000	0.001026
0.011318	2.682268	5349.609375	0.000914
0.011364	2.537169	5371.093750	0.000335
0.011409	2.682268	5392.578125	0.000758
0.011455	2.682268	5414.062500	0.000487
0.011500	2.620083	5435.546875	0.000953
0.011545	2.702996	5457.031250	0.001804
0.011591	2.682268	5478.515625	0.002272
0.011636	2.682268	5500.000000	0.005700
0.011682	2.785910	5521.484375	0.001421
0.011727	2.661539	5542.968750	0.000293
0.011773	2.723724	5564.453125	0.000521
0.011818	2.848094	5585.937500	0.001104
0.011864	2.682268	5607.421875	0.000356
0.011909	2.806638	5628.906250	0.000304
0.011955	2.868822	5650.390625	0.001552
0.012000	2.910279	5671.875000	0.001285
0.012045	2.889551	5693.359375	0.000205
0.012091	2.848094	5714.843750	0.000825
0.012136	2.889551	5736.328125	0.001044
0.012182	2.931007	5757.812500	0.000343
0.012227	2.951735	5779.296875	0.000557
0.012273	2.931007	5800.781250	0.000433
0.012318	2.931007	5822.265625	0.000335
0.012364	2.931007	5843.750000	0.001003
0.012409	2.931007	5865.234375	0.000728
0.012455	2.889551	5886.718750	0.000671
0.012500	2.868822	5908.203125	0.000726
0.012545	2.868822	5929.687500	0.000750
0.012591	2.868822	5951.171875	0.000891
0.012636	2.765181	5972.656250	0.000833
0.012682	2.785910	5994.140625	0.000292
0.012727	2.785910	6015.625000	0.000646
0.012773	2.827366	6037.109375	0.000196
0.012818	2.868822	6058.593750	0.001087
0.012864	2.868822	6080.078125	0.000964
0.012909	2.868822	6101.562500	0.000146
0.012955	2.868822	6123.046875	0.000305
0.013000	2.868822	6144.531250	0.000615
0.013045	2.868822	6166.015625	0.001662
0.013091	2.848094	6187.500000	0.000924
0.013136	2.765181	6208.984375	0.001855
0.013182	2.682268	6230.468750	0.000547
0.013227	2.723724	6251.953125	0.000998
0.013273	2.765181	6273.437500	0.000516
0.013318	2.765181	6294.921875	0.000938
0.013364	2.765181	6316.406250	0.002052
0.013409	2.765181	6337.890625	0.000302
0.013455	2.765181	6359.375000	0.001324
0.013500	2.785910	6380.859375	0.001261
0.013545	2.785910	6402.343750	0.001865
0.013591	2.765181	6423.828125	0.001560
0.013636	2.785910	6445.312500	0.000221
0.013682	2.702996	6466.796875	0.001944
0.013727	2.661539	6488.281250	0.002415
0.013773	2.682268	6509.765625	0.001066
0.013818	2.682268	6531.250000	0.002397
0.013864	2.682268	6552.734375	0.000347
0.013909	2.682268	6574.218750	0.002930
0.013955	2.702996	6595.703125	0.000880
0.014000	2.682268	6617.187500	0.002663
0.014045	2.682268	6638.671875	0.002097
0.014091	2.682268	6660.156250	0.000559
0.014136	2.682268	6681.640625	0.002676
0.014182	2.702996	6703.125000	0.000657
0.014227	2.682268	6724.609375	0.000739
0.014273	2.620083	6746.093750	0.001366
0.014318	2.661539	6767.578125	0.001954
0.014364	2.682268	6789.062500	0.002797
0.014409	2.682268	6810.546875	0.000252
0.014455	2.682268	6832.031250	0.001966
0.014500	2.682268	6853.515625	0.001798
0.014545	2.682268	6875.000000	0.001329
0.014591	2.682268	6896.484375	0.000976
0.014636	2.682268	6917.968750	0.001123
0.014682	2.661539	6939.453125	0.002696
0.014727	2.682268	6960.937500	0.001576
0.014773	2.599355	6982.421875	0.002630
0.014818	2.578626	7003.906250	0.002162
0.014864	2.620083	7025.390625	0.000357
0.014909	2.640811	7046.875000	0.002633
0.014955	2.682268	7068.359375	0.000763
0.015000	2.682268	7089.843750	0.001333
0.015045	2.682268	7111.328125	0.002318
0.015091	2.661539	7132.812500	0.000757
0.015136	2.682268	7154.296875	0.002131
0.015182	2.661539	7175.781250	0.001114
0.015227	2.640811	7197.265625	0.001436
0.015273	2.620083	7218.750000	0.001716
0.015318	2.578626	7240.234375	0.000353
0.015364	2.537169	7261.718750	0.000839
0.015409	2.578626	7283.203125	0.001828
0.015455	2.620083	7304.687500	0.000880
0.015500	2.620083	7326.171875	0.002627
0.015545	2.661539	7347.656250	0.001906
0.015591	2.682268	7369.140625	0.001075
0.015636	2.661539	7390.625000	0.001263
0.015682	2.661539	7412.109375	0.001430
0.015727	2.620083	7433.593750	0.000623
0.015773	2.620083	7455.078125	0.000698
0.015818	2.620083	7476.562500	0.001416
0.015864	2.620083	7498.046875	0.001959
0.015909	2.516441	7519.531250	0.000765
0.015955	2.578626	7541.015625	0.002843
0.016000	2.620083	7562.500000	0.000609
0.016045	2.620083	7583.984375	0.001107
0.016091	2.640811	7605.468750	0.003112
0.016136	2.640811	7626.953125	0.000623
0.016182	2.620083	7648.437500	0.002790
0.016227	2.599355	7669.921875	0.001482
0.016273	2.620083	7691.406250	0.001180
0.016318	2.599355	7712.890625	0.003102
0.016364	2.620083	7734.375000	0.001400
0.016409	2.599355	7755.859375	0.001795
0.016455	2.537169	7777.343750	0.002983
0.016500	2.516441	7798.828125	0.000776
0.016545	2.557898	7820.312500	0.002691
0.016591	2.599355	7841.796875	0.001081
0.016636	2.599355	7863.281250	0.000985
0.016682	2.599355	7884.765625	0.002812
0.016727	2.578626	7906.250000	0.000236
0.016773	2.537169	7927.734375	0.000214
0.016818	2.537169	7949.218750	0.001153
0.016864	2.537169	7970.703125	0.000814
0.016909	2.599355	7992.187500	0.001660
0.016955	2.578626	8013.671875	0.001261
0.017000	2.537169	8035.156250	0.000928
0.017045	2.599355	8056.640625	0.000767
0.017091	2.599355	8078.125000	0.000643
0.017136	2.599355	8099.609375	0.000797
0.017182	2.578626	8121.093750	0.000606
0.017227	2.537169	8142.578125	0.001249
0.017273	2.537169	8164.062500	0.000910
0.017318	2.557898	8185.546875	0.000364
0.017364	2.557898	8207.031250	0.002021
0.017409	2.557898	8228.515625	0.000099
0.017455	2.578626	8250.000000	0.000918
0.017500	2.578626	8271.484375	0.001538
0.017545	2.516441	8292.968750	0.000578
0.017591	2.537169	8314.453125	0.000916
0.017636	2.557898	8335.937500	0.000392
0.017682	2.537169	8357.421875	0.000822
0.017727	2.537169	8378.906250	0.001663
0.017773	2.557898	8400.390625	0.000804
0.017818	2.578626	8421.875000	0.001497
0.017864	2.578626	8443.359375	0.000897
0.017909	2.557898	8464.843750	0.000306
0.017955	2.557898	8486.328125	0.001142
0.018000	2.557898	8507.812500	0.000817
0.018045	2.557898	8529.296875	0.000972
0.018091	2.433528	8550.781250	0.000747
0.018136	2.454256	8572.265625	0.001555
0.018182	2.495713	8593.750000	0.000841
0.018227	2.537169	8615.234375	0.000757
0.018273	2.537169	8636.718750	0.000618
0.018318	2.537169	8658.203125	0.000501
0.018364	2.537169	8679.687500	0.001535
0.018409	2.537169	8701.171875	0.000283
0.018455	2.537169	8722.656250	0.000354
0.018500	2.537169	8744.140625	0.001512
0.018545	2.537169	8765.625000	0.000999
0.018591	2.474984	8787.109375	0.000597
0.018636	2.433528	8808.593750	0.000549
0.018682	2.454256	8830.078125	0.000917
0.018727	2.495713	8851.562500	0.000378
0.018773	2.495713	8873.046875	0.001289
0.018818	2.516441	8894.531250	0.000849
0.018864	2.537169	8916.015625	0.000882
0.018909	2.557898	8937.500000	0.001131
0.018955	2.557898	8958.984375	0.001087
0.019000	2.557898	8980.468750	0.000642
0.019045	2.516441	9001.953125	0.000735
0.019091	2.454256	9023.437500	0.000305
0.019136	2.412800	9044.921875	0.000875
0.019182	2.350615	9066.406250	0.000170
0.019227	2.433528	9087.890625	0.001525
0.019273	2.474984	9109.375000	0.000390
0.019318	2.516441	9130.859375	0.000084
0.019364	2.537169	9152.343750	0.001989
0.019409	2.537169	9173.828125	0.001858
0.019455	2.557898	9195.312500	0.000457
0.019500	2.537169	9216.796875	0.000423
0.019545	2.537169	9238.281250	0.000876
0.019591	2.537169	9259.765625	0.000066
0.019636	2.516441	9281.250000	0.000460
0.019682	2.516441	9302.734375	0.000555
0.019727	2.412800	9324.218750	0.000685
0.019773	2.433528	9345.703125	0.000970
0.019818	2.454256	9367.187500	0.000932
0.019864	2.454256	9388.671875	0.001208
0.019909	2.454256	9410.156250	0.000877
0.019955	2.474984	9431.640625	0.000687
0.020000	2.516441	9453.125000	0.000716
0.020045	2.516441	9474.609375	0.001021
0.020091	2.557898	9496.093750	0.000506
0.020136	2.516441	9517.578125	0.000187
0.020182	2.516441	9539.062500	0.000185
0.020227	2.392071	9560.546875	0.001072
0.020273	2.371343	9582.031250	0.000480
0.020318	2.392071	9603.515625	0.000154
0.020364	2.412800	9625.000000	0.000349
0.020409	2.495713	9646.484375	0.000674
0.020455	2.537169	9667.968750	0.001070
0.020500	2.620083	9689.453125	0.000568
0.020545	2.620083	9710.937500	0.000104
0.020591	2.599355	9732.421875	0.001082
0.020636	2.578626	9753.906250	0.000666
0.020682	2.537169	9775.390625	0.001317
0.020727	2.474984	9796.875000	0.000216
0.020773	2.412800	9818.359375	0.001462
0.020818	2.350615	9839.843750	0.001128
0.020864	2.392071	9861.328125	0.000736
0.020909	2.433528	9882.812500	0.000489
0.020955	2.474984	9904.296875	0.000365
0.021000	2.516441	9925.781250	0.000303
0.021045	2.537169	9947.265625	0.000682
0.021091	2.537169	9968.750000	0.000941
0.021136	2.557898	9990.234375	0.001208
0.021182	2.537169	10011.718750	0.000485
0.021227	2.516441	10033.203125	0.000153
0.021273	2.516441	10054.687500	0.000554
0.021318	2.516441	10076.171875	0.000455
0.021364	2.392071	10097.656250	0.000315
0.021409	2.392071	10119.140625	0.000043
0.021455	2.433528	10140.625000	0.000830
0.021500	2.474984	10162.109375	0.001251
0.021545	2.516441	10183.593750	0.000658
0.021591	2.537169	10205.078125	0.000416
0.021636	2.557898	10226.562500	0.000496
0.021682	2.537169	10248.046875	0.000995
0.021727	2.557898	10269.531250	0.001019
0.021773	2.516441	10291.015625	0.000120
0.021818	2.516441	10312.500000	0.001364
0.021864	2.433528	10333.984375	0.000569
0.021909	2.433528	10355.468750	0.000639
0.021955	2.578626	10376.953125	0.000144
0.022000	2.661539	10398.437500	0.001195
0.022045	2.661539	10419.921875	0.000805
0.022091	2.640811	10441.406250	0.000534
0.022136	2.557898	10462.890625	0.000252
0.022182	2.495713	10484.375000	0.000492
0.022227	2.433528	10505.859375	0.001442
0.022273	2.392071	10527.343750	0.000515
0.022318	2.412800	10548.828125	0.000734
0.022364	2.433528	10570.312500	0.000732
0.022409	2.495713	10591.796875	0.001008
0.022455	2.495713	10613.281250	0.000237
0.022500	2.454256	10634.765625	0.000963
0.022545	2.516441	10656.250000	0.000320
0.022591	2.474984	10677.734375	0.000891
0.022636	2.495713	10699.218750	0.000139
0.022682	2.495713	10720.703125	0.000783
0.022727	2.495713	10742.187500	0.000423
0.022773	2.516441	10763.671875	0.000770
0.022818	2.516441	10785.156250	0.000870
0.022864	2.516441	10806.640625	0.000060
0.022909	2.516441	10828.125000	0.000428
0.022955	2.537169	10849.609375	0.000671
0.023000	2.433528	10871.093750	0.000229
0.023045	2.433528	10892.578125	0.000478
0.023091	2.474984	10914.062500	0.000457
0.023136	2.495713	10935.546875	0.000302
0.023182	2.516441	10957.031250	0.001011
0.023227	2.516441	10978.515625	0.000679
0.023273	2.516441	NaN	NaN
0.023318	2.516441	NaN	NaN
0.023364	2.516441	NaN	NaN
0.023409	2.495713	NaN	NaN
0.023455	2.474984	NaN	NaN
0.023500	2.433528	NaN	NaN
0.023545	2.433528	NaN	NaN
0.023591	2.454256	NaN	NaN
0.023636	2.474984	NaN	NaN
0.023682	2.495713	NaN	NaN
0.023727	2.495713	NaN	NaN
0.023773	2.516441	NaN	NaN
0.023818	2.516441	NaN	NaN
0.023864	2.537169	NaN	NaN
0.023909	2.516441	NaN	NaN
0.023955	2.454256	NaN	NaN
0.024000	2.454256	NaN	NaN
0.024045	2.412800	NaN	NaN
0.024091	2.350615	NaN	NaN
0.024136	2.433528	NaN	NaN
0.024182	2.392071	NaN	NaN
0.024227	2.350615	NaN	NaN
0.024273	2.288429	NaN	NaN
0.024318	2.267701	NaN	NaN
0.024364	2.309158	NaN	NaN
0.024409	2.371343	NaN	NaN
0.024455	2.537169	NaN	NaN
0.024500	2.682268	NaN	NaN
0.024545	2.868822	NaN	NaN
0.024591	2.868822	NaN	NaN
0.024636	2.682268	NaN	NaN
0.024682	2.620083	NaN	NaN
0.024727	2.454256	NaN	NaN
0.024773	2.329886	NaN	NaN
0.024818	2.226245	NaN	NaN
0.024864	2.246973	NaN	NaN
0.024909	2.329886	NaN	NaN
0.024955	2.412800	NaN	NaN
0.025000	2.516441	NaN	NaN
0.025045	2.620083	NaN	NaN
0.025091	2.661539	NaN	NaN
0.025136	2.557898	NaN	NaN
0.025182	2.516441	NaN	NaN
0.025227	2.495713	NaN	NaN
0.025273	2.433528	NaN	NaN
0.025318	2.412800	NaN	NaN
0.025364	2.371343	NaN	NaN
0.025409	2.392071	NaN	NaN
0.025455	2.454256	NaN	NaN
0.025500	2.516441	NaN	NaN
0.025545	2.557898	NaN	NaN
0.025591	2.557898	NaN	NaN
0.025636	2.578626	NaN	NaN
0.025682	2.495713	NaN	NaN
0.025727	2.433528	NaN	NaN
0.025773	2.433528	NaN	NaN
0.025818	2.392071	NaN	NaN
0.025864	2.392071	NaN	NaN
0.025909	2.392071	NaN	NaN
0.025955	2.392071	NaN	NaN
0.026000	2.392071	NaN	NaN
0.026045	2.371343	NaN	NaN
0.026091	2.350615	NaN	NaN
0.026136	2.392071	NaN	NaN
0.026182	2.454256	NaN	NaN
0.026227	2.454256	NaN	NaN
0.026273	2.495713	NaN	NaN
0.026318	2.578626	NaN	NaN
0.026364	2.599355	NaN	NaN
0.026409	2.599355	NaN	NaN
0.026455	2.537169	NaN	NaN
0.026500	2.495713	NaN	NaN
0.026545	2.454256	NaN	NaN
0.026591	2.454256	NaN	NaN
0.026636	2.433528	NaN	NaN
0.026682	2.433528	NaN	NaN
0.026727	2.433528	NaN	NaN
0.026773	2.371343	NaN	NaN
0.026818	2.371343	NaN	NaN
0.026864	2.516441	NaN	NaN
0.026909	2.661539	NaN	NaN
0.026955	2.723724	NaN	NaN
0.027000	2.765181	NaN	NaN
0.027045	2.682268	NaN	NaN
0.027091	2.599355	NaN	NaN
0.027136	2.495713	NaN	NaN
0.027182	2.371343	NaN	NaN
0.027227	2.329886	NaN	NaN
0.027273	2.309158	NaN	NaN
0.027318	2.288429	NaN	NaN
0.027364	2.350615	NaN	NaN
0.027409	2.454256	NaN	NaN
0.027455	2.537169	NaN	NaN
0.027500	2.557898	NaN	NaN
0.027545	2.578626	NaN	NaN
0.027591	2.537169	NaN	NaN
0.027636	2.516441	NaN	NaN
0.027682	2.454256	NaN	NaN
0.027727	2.433528	NaN	NaN
0.027773	2.433528	NaN	NaN
0.027818	2.246973	NaN	NaN
0.027864	2.184788	NaN	NaN
0.027909	2.226245	NaN	NaN
0.027955	2.205517	NaN	NaN
0.028000	2.350615	NaN	NaN
0.028045	2.392071	NaN	NaN
0.028091	2.309158	NaN	NaN
0.028136	2.392071	NaN	NaN
0.028182	2.350615	NaN	NaN
0.028227	2.350615	NaN	NaN
0.028273	2.412800	NaN	NaN
0.028318	2.267701	NaN	NaN
0.028364	2.288429	NaN	NaN
0.028409	2.371343	NaN	NaN
0.028455	2.246973	NaN	NaN
0.028500	2.246973	NaN	NaN
0.028545	2.246973	NaN	NaN
0.028591	2.205517	NaN	NaN
0.028636	2.288429	NaN	NaN
0.028682	2.309158	NaN	NaN
0.028727	2.205517	NaN	NaN
0.028773	2.184788	NaN	NaN
0.028818	2.267701	NaN	NaN
0.028864	2.205517	NaN	NaN
0.028909	2.184788	NaN	NaN
0.028955	2.246973	NaN	NaN
0.029000	2.226245	NaN	NaN
0.029045	2.433528	NaN	NaN
0.029091	2.454256	NaN	NaN
0.029136	2.412800	NaN	NaN
0.029182	2.288429	NaN	NaN
0.029227	2.267701	NaN	NaN
0.029273	2.329886	NaN	NaN
0.029318	2.246973	NaN	NaN
0.029364	2.226245	NaN	NaN
0.029409	2.350615	NaN	NaN
0.029455	2.433528	NaN	NaN
0.029500	2.288429	NaN	NaN
0.029545	2.350615	NaN	NaN
0.029591	2.495713	NaN	NaN
0.029636	2.350615	NaN	NaN
0.029682	2.495713	NaN	NaN
0.029727	2.537169	NaN	NaN
0.029773	2.392071	NaN	NaN
0.029818	2.495713	NaN	NaN
0.029864	2.537169	NaN	NaN
0.029909	2.371343	NaN	NaN
0.029955	2.474984	NaN	NaN
0.030000	2.516441	NaN	NaN
0.030045	2.557898	NaN	NaN
0.030091	2.474984	NaN	NaN
0.030136	2.433528	NaN	NaN
0.030182	2.392071	NaN	NaN
0.030227	2.350615	NaN	NaN
0.030273	2.371343	NaN	NaN
0.030318	2.433528	NaN	NaN
0.030364	2.537169	NaN	NaN
0.030409	2.620083	NaN	NaN
0.030455	2.682268	NaN	NaN
0.030500	2.765181	NaN	NaN
0.030545	2.765181	NaN	NaN
0.030591	2.682268	NaN	NaN
0.030636	2.620083	NaN	NaN
0.030682	2.537169	NaN	NaN
0.030727	2.495713	NaN	NaN
0.030773	2.454256	NaN	NaN
0.030818	2.474984	NaN	NaN
0.030864	2.516441	NaN	NaN
0.030909	2.557898	NaN	NaN
0.030955	2.599355	NaN	NaN
0.031000	2.599355	NaN	NaN
0.031045	2.640811	NaN	NaN
0.031091	2.682268	NaN	NaN
0.031136	2.723724	NaN	NaN
0.031182	2.682268	NaN	NaN
