Number of Samples	Sampling Rate (Hz)
1024.000000	22000.000000

Time (s)	Time History Channel 0	Frequency (Hz)	Power Spectrum Channel 0
0.006773	1.314198	3201.171875	0.000484
0.006818	1.376384	3222.656250	0.002108
0.006864	1.521482	3244.140625	0.002738
0.006909	1.625123	3265.625000	0.003515
0.006955	1.728765	3287.109375	0.004281
0.007000	1.832407	3308.593750	0.002637
0.007045	1.915320	3330.078125	0.002345
0.007091	1.998233	3351.562500	0.001779
0.007136	2.060418	3373.046875	0.002215
0.007182	2.164060	3394.531250	0.000957
0.007227	2.246973	3416.015625	0.002387
0.007273	2.350615	3437.500000	0.001254
0.007318	2.474984	3458.984375	0.002724
0.007364	2.578626	3480.468750	0.001597
0.007409	2.682268	3501.953125	0.002672
0.007455	2.765181	3523.437500	0.002110
0.007500	2.848094	3544.921875	0.002100
0.007545	2.951735	3566.406250	0.001772
0.007591	3.034649	3587.890625	0.000902
0.007636	3.138290	3609.375000	0.002427
0.007682	3.241932	3630.859375	0.004457
0.007727	3.345573	3652.343750	0.004261
0.007773	3.387031	3673.828125	0.008886
0.007818	3.490672	3695.312500	0.001623
0.007864	3.532128	3716.796875	0.003216
0.007909	3.615042	3738.281250	0.001847
0.007955	3.677227	3759.765625	0.004437
0.008000	3.760140	3781.250000	0.002871
0.008045	3.905238	3802.734375	0.001946
0.008091	4.029609	3824.218750	0.001613
0.008136	4.050337	3845.703125	0.002242
0.008182	4.050337	3867.187500	0.002969
0.008227	4.278348	3888.671875	0.002627
0.008273	4.402719	3910.156250	0.001328
0.008318	4.527088	3931.640625	0.001841
0.008364	4.610002	3953.125000	0.003004
0.008409	4.713643	3974.609375	0.002076
0.008455	4.817285	3996.093750	0.002818
0.008500	4.858741	4017.578125	0.000958
0.008545	4.900198	4039.062500	0.002781
0.008591	4.900198	4060.546875	0.002386
0.008636	4.858741	4082.031250	0.002711
0.008682	4.838013	4103.515625	0.003029
0.008727	4.775827	4125.000000	0.001580
0.008773	4.713643	4146.484375	0.003203
0.008818	4.651458	4167.968750	0.001212
0.008864	4.610002	4189.453125	0.002177
0.008909	4.589272	4210.937500	0.002301
0.008955	4.610002	4232.421875	0.002678
0.009000	4.589272	4253.906250	0.002085
0.009045	4.527088	4275.390625	0.002066
0.009091	4.506360	4296.875000	0.001898
0.009136	4.381989	4318.359375	0.002068
0.009182	4.029609	4339.843750	0.001968
0.009227	3.843054	4361.328125	0.002356
0.009273	3.760140	4382.812500	0.001567
0.009318	3.594314	4404.296875	0.001695
0.009364	3.615042	4425.781250	0.002397
0.009409	3.552857	4447.265625	0.001226
0.009455	3.428487	4468.750000	0.001422
0.009500	3.428487	4490.234375	0.002833
0.009545	3.304117	4511.718750	0.002200
0.009591	3.179748	4533.203125	0.001575
0.009636	3.200476	4554.687500	0.001735
0.009682	2.951735	4576.171875	0.000707
0.009727	2.951735	4597.656250	0.001553
0.009773	2.827366	4619.140625	0.002484
0.009818	2.620083	4640.625000	0.000341
0.009864	2.537169	4662.109375	0.000903
0.009909	2.371343	4683.593750	0.001159
0.009955	2.164060	4705.078125	0.001702
0.010000	2.101874	4726.562500	0.002215
0.010045	2.018962	4748.046875	0.002590
0.010091	1.894591	4769.531250	0.000522
0.010136	1.749494	4791.015625	0.001649
0.010182	1.811678	4812.500000	0.001978
0.010227	1.625123	4833.984375	0.002365
0.010273	1.562939	4855.468750	0.002157
0.010318	1.625123	4876.953125	0.000871
0.010364	1.625123	4898.437500	0.002135
0.010409	1.666580	4919.921875	0.001958
0.010455	1.521482	4941.406250	0.001711
0.010500	1.355656	4962.890625	0.002700
0.010545	1.106915	4984.375000	0.001311
0.010591	0.961818	5005.859375	0.001822
0.010636	0.899632	5027.343750	0.001710
0.010682	0.816719	5048.828125	0.000760
0.010727	0.713078	5070.312500	0.001613
0.010773	0.899632	5091.796875	0.002749
0.010818	1.044730	5113.281250	0.001831
0.010864	0.961818	5134.765625	0.000406
0.010909	1.086187	5156.250000	0.000301
0.010955	1.044730	5177.734375	0.002314
0.011000	0.858175	5199.218750	0.001690
0.011045	0.961818	5220.703125	0.001149
0.011091	0.961818	5242.187500	0.001277
0.011136	0.816719	5263.671875	0.000890
0.011182	0.899632	5285.156250	0.002604
0.011227	0.878904	5306.640625	0.001276
0.011273	0.775263	5328.125000	0.000987
0.011318	0.920361	5349.609375	0.001888
0.011364	1.044730	5371.093750	0.001954
0.011409	1.189829	5392.578125	0.002284
0.011455	1.272742	5414.062500	0.000857
0.011500	1.355656	5435.546875	0.002454
0.011545	1.355656	5457.031250	0.002405
0.011591	1.459297	5478.515625	0.001609
0.011636	1.521482	5500.000000	0.006172
0.011682	1.562939	5521.484375	0.000619
0.011727	1.625123	5542.968750	0.000763
0.011773	1.666580	5564.453125	0.001800
0.011818	1.728765	5585.937500	0.002347
0.011864	1.790950	5607.421875	0.001096
0.011909	1.894591	5628.906250	0.001480
0.011955	1.998233	5650.390625	0.001070
0.012000	2.101874	5671.875000	0.001662
0.012045	2.226245	5693.359375	0.001871
0.012091	2.329886	5714.843750	0.001638
0.012136	2.454256	5736.328125	0.002632
0.012182	2.620083	5757.812500	0.001025
0.012227	2.599355	5779.296875	0.000893
0.012273	2.620083	5800.781250	0.002386
0.012318	2.682268	5822.265625	0.001788
0.012364	2.785910	5843.750000	0.001376
0.012409	2.951735	5865.234375	0.001748
0.012455	3.096834	5886.718750	0.000156
0.012500	3.241932	5908.203125	0.001438
0.012545	3.345573	5929.687500	0.001270
0.012591	3.324845	5951.171875	0.002186
0.012636	3.345573	5972.656250	0.001557
0.012682	3.428487	5994.140625	0.001037
0.012727	3.449216	6015.625000	0.001232
0.012773	3.532128	6037.109375	0.000968
0.012818	3.615042	6058.593750	0.000894
0.012864	3.739412	6080.078125	0.001828
0.012909	3.884510	6101.562500	0.001207
0.012955	4.008880	6123.046875	0.000699
0.013000	4.091793	6144.531250	0.000917
0.013045	4.153978	6166.015625	0.000761
0.013091	4.174706	6187.500000	0.001388
0.013136	4.195435	6208.984375	0.001165
0.013182	4.071065	6230.468750	0.002054
0.013227	4.153978	6251.953125	0.001675
0.013273	4.195435	6273.437500	0.001515
0.013318	4.195435	6294.921875	0.002610
0.013364	4.216164	6316.406250	0.001549
0.013409	4.216164	6337.890625	0.001894
0.013455	4.319805	6359.375000	0.002030
0.013500	4.423447	6380.859375	0.000257
0.013545	4.527088	6402.343750	0.003794
0.013591	4.610002	6423.828125	0.001747
0.013636	4.610002	6445.312500	0.001863
0.013682	4.506360	6466.796875	0.003135
0.013727	4.361261	6488.281250	0.001102
0.013773	4.278348	6509.765625	0.003643
0.013818	4.153978	6531.250000	0.001846
0.013864	4.050337	6552.734375	0.001294
0.013909	4.071065	6574.218750	0.004174
0.013955	4.153978	6595.703125	0.001479
0.014000	4.236892	6617.187500	0.002602
0.014045	4.278348	6638.671875	0.001466
0.014091	4.278348	6660.156250	0.001397
0.014136	4.195435	6681.640625	0.004157
0.014182	4.029609	6703.125000	0.001100
0.014227	3.843054	6724.609375	0.002404
0.014273	3.615042	6746.093750	0.001968
0.014318	3.511400	6767.578125	0.002241
0.014364	3.324845	6789.062500	0.003334
0.014409	3.241932	6810.546875	0.000373
0.014455	3.241932	6832.031250	0.000225
0.014500	3.262661	6853.515625	0.001862
0.014545	3.345573	6875.000000	0.002978
0.014591	3.387031	6896.484375	0.001397
0.014636	3.407759	6917.968750	0.000563
0.014682	3.304117	6939.453125	0.002111
0.014727	3.117562	6960.937500	0.001918
0.014773	2.868822	6982.421875	0.002856
0.014818	2.516441	7003.906250	0.000976
0.014864	2.350615	7025.390625	0.000472
0.014909	2.184788	7046.875000	0.003801
0.014955	2.101874	7068.359375	0.001711
0.015000	2.101874	7089.843750	0.001135
0.015045	2.101874	7111.328125	0.002135
0.015091	2.122603	7132.812500	0.001088
0.015136	2.101874	7154.296875	0.002715
0.015182	2.018962	7175.781250	0.001092
0.015227	1.873863	7197.265625	0.001081
0.015273	1.708036	7218.750000	0.001953
0.015318	1.542211	7240.234375	0.001832
0.015364	1.355656	7261.718750	0.001751
0.015409	1.272742	7283.203125	0.000993
0.015455	1.210557	7304.687500	0.000726
0.015500	1.189829	7326.171875	0.004557
0.015545	1.127644	7347.656250	0.002044
0.015591	1.086187	7369.140625	0.000908
0.015636	1.003274	7390.625000	0.001030
0.015682	0.920361	7412.109375	0.001095
0.015727	0.878904	7433.593750	0.001014
0.015773	0.858175	7455.078125	0.001211
0.015818	0.878904	7476.562500	0.000787
0.015864	0.878904	7498.046875	0.001781
0.015909	0.795991	7519.531250	0.000489
0.015955	0.795991	7541.015625	0.001504
0.016000	0.858175	7562.500000	0.001973
0.016045	0.878904	7583.984375	0.000679
0.016091	0.878904	7605.468750	0.003165
0.016136	0.899632	7626.953125	0.000607
0.016182	0.961818	7648.437500	0.001549
0.016227	1.044730	7669.921875	0.002779
0.016273	1.065459	7691.406250	0.000759
0.016318	1.024002	7712.890625	0.003735
0.016364	0.941089	7734.375000	0.000502
0.016409	0.733806	7755.859375	0.000935
0.016455	0.630164	7777.343750	0.003314
0.016500	0.692349	7798.828125	0.001365
0.016545	0.775263	7820.312500	0.002686
0.016591	0.982546	7841.796875	0.000749
0.016636	1.252014	7863.281250	0.000797
0.016682	1.459297	7884.765625	0.002917
0.016727	1.645852	7906.250000	0.002334
0.016773	1.708036	7927.734375	0.000200
0.016818	1.708036	7949.218750	0.001945
0.016864	1.708036	7970.703125	0.001588
0.016909	1.666580	7992.187500	0.001643
0.016955	1.666580	8013.671875	0.002272
0.017000	1.583667	8035.156250	0.001117
0.017045	1.687308	8056.640625	0.001319
0.017091	1.853135	8078.125000	0.001944
0.017136	2.018962	8099.609375	0.001690
0.017182	2.143332	8121.093750	0.001458
0.017227	2.329886	8142.578125	0.002494
0.017273	2.474984	8164.062500	0.000639
0.017318	2.620083	8185.546875	0.001298
0.017364	2.682268	8207.031250	0.002512
0.017409	2.806638	8228.515625	0.001478
0.017455	2.868822	8250.000000	0.001869
0.017500	2.910279	8271.484375	0.000773
0.017545	2.889551	8292.968750	0.001412
0.017591	2.993193	8314.453125	0.002653
0.017636	3.076106	8335.937500	0.001600
0.017682	3.200476	8357.421875	0.000693
0.017727	3.324845	8378.906250	0.000687
0.017773	3.449216	8400.390625	0.000283
0.017818	3.532128	8421.875000	0.001218
0.017864	3.532128	8443.359375	0.000502
0.017909	3.532128	8464.843750	0.000408
0.017955	3.552857	8486.328125	0.000602
0.018000	3.615042	8507.812500	0.000756
0.018045	3.697955	8529.296875	0.002257
0.018091	3.760140	8550.781250	0.001307
0.018136	3.946695	8572.265625	0.000734
0.018182	4.091793	8593.750000	0.001565
0.018227	4.174706	8615.234375	0.000860
0.018273	4.236892	8636.718750	0.001457
0.018318	4.216164	8658.203125	0.001258
0.018364	4.236892	8679.687500	0.000980
0.018409	4.216164	8701.171875	0.001103
0.018455	4.174706	8722.656250	0.001294
0.018500	4.174706	8744.140625	0.002115
0.018545	4.195435	8765.625000	0.001148
0.018591	4.216164	8787.109375	0.001327
0.018636	4.174706	8808.593750	0.001179
0.018682	4.195435	8830.078125	0.002188
0.018727	4.236892	8851.562500	0.000872
0.018773	4.299076	8873.046875	0.002122
0.018818	4.340533	8894.531250	0.000597
0.018864	4.278348	8916.015625	0.001669
0.018909	4.153978	8937.500000	0.001743
0.018955	4.050337	8958.984375	0.001854
0.019000	3.946695	8980.468750	0.001681
0.019045	3.863782	9001.953125	0.001694
0.019091	3.843054	9023.437500	0.001776
0.019136	3.822325	9044.921875	0.002308
0.019182	3.697955	9066.406250	0.000421
0.019227	3.718683	9087.890625	0.000982
0.019273	3.697955	9109.375000	0.001449
0.019318	3.677227	9130.859375	0.001416
0.019364	3.615042	9152.343750	0.003839
0.019409	3.490672	9173.828125	0.002056
0.019455	3.345573	9195.312500	0.001352
0.019500	3.262661	9216.796875	0.002280
0.019545	3.138290	9238.281250	0.000963
0.019591	3.034649	9259.765625	0.001032
0.019636	2.951735	9281.250000	0.001019
0.019682	2.848094	9302.734375	0.000975
0.019727	2.682268	9324.218750	0.001450
0.019773	2.620083	9345.703125	0.001316
0.019818	2.557898	9367.187500	0.001940
0.019864	2.474984	9388.671875	0.000391
0.019909	2.371343	9410.156250	0.001093
0.019955	2.288429	9431.640625	0.001355
0.020000	2.164060	9453.125000	0.001339
0.020045	2.060418	9474.609375	0.002064
0.020091	1.956777	9496.093750	0.001098
0.020136	1.853135	9517.578125	0.001212
0.020182	1.770222	9539.062500	0.001005
0.020227	1.687308	9560.546875	0.001034
0.020273	1.521482	9582.031250	0.001116
0.020318	1.459297	9603.515625	0.001065
0.020364	1.438569	9625.000000	0.002047
0.020409	1.355656	9646.484375	0.001082
0.020455	1.314198	9667.968750	0.000748
0.020500	1.231285	9689.453125	0.001584
0.020545	1.148372	9710.937500	0.001690
0.020591	1.065459	9732.421875	0.002265
0.020636	1.003274	9753.906250	0.000682
0.020682	0.920361	9775.390625	0.000915
0.020727	0.878904	9796.875000	0.001255
0.020773	0.899632	9818.359375	0.001668
0.020818	0.837447	9839.843750	0.001367
0.020864	0.795991	9861.328125	0.001073
0.020909	0.692349	9882.812500	0.000857
0.020955	0.692349	9904.296875	0.000995
0.021000	0.692349	9925.781250	0.000747
0.021045	0.692349	9947.265625	0.000674
0.021091	0.692349	9968.750000	0.000403
0.021136	0.713078	9990.234375	0.001824
0.021182	0.754534	10011.718750	0.001106
0.021227	0.775263	10033.203125	0.001118
0.021273	0.775263	10054.687500	0.000870
0.021318	0.775263	10076.171875	0.000708
0.021364	0.692349	10097.656250	0.001976
0.021409	0.754534	10119.140625	0.001297
0.021455	0.795991	10140.625000	0.000532
0.021500	0.878904	10162.109375	0.001713
0.021545	1.003274	10183.593750	0.001107
0.021591	1.086187	10205.078125	0.001169
0.021636	1.210557	10226.562500	0.000892
0.021682	1.293470	10248.046875	0.000810
0.021727	1.334927	10269.531250	0.001316
0.021773	1.355656	10291.015625	0.001023
0.021818	1.397112	10312.500000	0.001242
0.021864	1.438569	10333.984375	0.001936
0.021909	1.417840	10355.468750	0.001179
0.021955	1.542211	10376.953125	0.001184
0.022000	1.687308	10398.437500	0.001646
0.022045	1.790950	10419.921875	0.000335
0.022091	1.915320	10441.406250	0.001227
0.022136	2.039690	10462.890625	0.001231
0.022182	2.164060	10484.375000	0.001509
0.022227	2.288429	10505.859375	0.002681
0.022273	2.392071	10527.343750	0.000970
0.022318	2.516441	10548.828125	0.001101
0.022364	2.599355	10570.312500	0.001988
0.022409	2.682268	10591.796875	0.001854
0.022455	2.661539	10613.281250	0.001881
0.022500	2.765181	10634.765625	0.000223
0.022545	2.868822	10656.250000	0.000959
0.022591	2.951735	10677.734375	0.001256
0.022636	3.076106	10699.218750	0.001933
0.022682	3.179748	10720.703125	0.001369
0.022727	3.283389	10742.187500	0.000796
0.022773	3.387031	10763.671875	0.000835
0.022818	3.490672	10785.156250	0.000990
0.022864	3.532128	10806.640625	0.001536
0.022909	3.615042	10828.125000	0.001539
0.022955	3.635771	10849.609375	0.000862
0.023000	3.677227	10871.093750	0.001592
0.023045	3.739412	10892.578125	0.001025
0.023091	3.863782	10914.062500	0.000956
0.023136	3.946695	10935.546875	0.000839
0.023182	4.029609	10957.031250	0.001209
0.023227	4.091793	10978.515625	0.002413
0.023273	4.112521	NaN	NaN
0.023318	4.174706	NaN	NaN
0.023364	4.195435	NaN	NaN
0.023409	4.216164	NaN	NaN
0.023455	4.216164	NaN	NaN
0.023500	4.153978	NaN	NaN
0.023545	4.091793	NaN	NaN
0.023591	4.153978	NaN	NaN
0.023636	4.195435	NaN	NaN
0.023682	4.257620	NaN	NaN
0.023727	4.278348	NaN	NaN
0.023773	4.257620	NaN	NaN
0.023818	4.216164	NaN	NaN
0.023864	4.174706	NaN	NaN
0.023909	4.133250	NaN	NaN
0.023955	4.050337	NaN	NaN
0.024000	4.008880	NaN	NaN
0.024045	3.946695	NaN	NaN
0.024091	3.801597	NaN	NaN
0.024136	3.760140	NaN	NaN
0.024182	3.697955	NaN	NaN
0.024227	3.677227	NaN	NaN
0.024273	3.677227	NaN	NaN
0.024318	3.656499	NaN	NaN
0.024364	3.594314	NaN	NaN
0.024409	3.511400	NaN	NaN
0.024455	3.407759	NaN	NaN
0.024500	3.283389	NaN	NaN
0.024545	3.179748	NaN	NaN
0.024591	3.055377	NaN	NaN
0.024636	2.848094	NaN	NaN
0.024682	2.765181	NaN	NaN
0.024727	2.682268	NaN	NaN
0.024773	2.620083	NaN	NaN
0.024818	2.537169	NaN	NaN
0.024864	2.474984	NaN	NaN
0.024909	2.371343	NaN	NaN
0.024955	2.288429	NaN	NaN
0.025000	2.184788	NaN	NaN
0.025045	2.101874	NaN	NaN
0.025091	1.998233	NaN	NaN
0.025136	1.853135	NaN	NaN
0.025182	1.687308	NaN	NaN
0.025227	1.625123	NaN	NaN
0.025273	1.542211	NaN	NaN
0.025318	1.480025	NaN	NaN
0.025364	1.417840	NaN	NaN
0.025409	1.355656	NaN	NaN
0.025455	1.293470	NaN	NaN
0.025500	1.210557	NaN	NaN
0.025545	1.169101	NaN	NaN
0.025591	1.106915	NaN	NaN
0.025636	1.024002	NaN	NaN
0.025682	0.961818	NaN	NaN
0.025727	0.795991	NaN	NaN
0.025773	0.795991	NaN	NaN
0.025818	0.837447	NaN	NaN
0.025864	0.816719	NaN	NaN
0.025909	0.775263	NaN	NaN
0.025955	0.775263	NaN	NaN
0.026000	0.713078	NaN	NaN
0.026045	0.713078	NaN	NaN
0.026091	0.692349	NaN	NaN
0.026136	0.692349	NaN	NaN
0.026182	0.692349	NaN	NaN
0.026227	0.671621	NaN	NaN
0.026273	0.692349	NaN	NaN
0.026318	0.775263	NaN	NaN
0.026364	0.837447	NaN	NaN
0.026409	0.878904	NaN	NaN
0.026455	0.941089	NaN	NaN
0.026500	0.961818	NaN	NaN
0.026545	1.003274	NaN	NaN
0.026591	1.044730	NaN	NaN
0.026636	1.106915	NaN	NaN
0.026682	1.169101	NaN	NaN
0.026727	1.231285	NaN	NaN
0.026773	1.272742	NaN	NaN
0.026818	1.293470	NaN	NaN
0.026864	1.397112	NaN	NaN
0.026909	1.521482	NaN	NaN
0.026955	1.645852	NaN	NaN
0.027000	1.728765	NaN	NaN
0.027045	1.853135	NaN	NaN
0.027091	1.956777	NaN	NaN
0.027136	2.039690	NaN	NaN
0.027182	1.977505	NaN	NaN
0.027227	2.081146	NaN	NaN
0.027273	2.060418	NaN	NaN
0.027318	2.081146	NaN	NaN
0.027364	2.205517	NaN	NaN
0.027409	2.433528	NaN	NaN
0.027455	2.433528	NaN	NaN
0.027500	2.682268	NaN	NaN
0.027545	2.848094	NaN	NaN
0.027591	2.806638	NaN	NaN
0.027636	3.013921	NaN	NaN
0.027682	3.138290	NaN	NaN
0.027727	3.096834	NaN	NaN
0.027773	3.283389	NaN	NaN
0.027818	3.345573	NaN	NaN
0.027864	3.345573	NaN	NaN
0.027909	3.200476	NaN	NaN
0.027955	3.345573	NaN	NaN
0.028000	3.449216	NaN	NaN
0.028045	3.490672	NaN	NaN
0.028091	3.573586	NaN	NaN
0.028136	3.697955	NaN	NaN
0.028182	3.697955	NaN	NaN
0.028227	3.718683	NaN	NaN
0.028273	3.884510	NaN	NaN
0.028318	3.884510	NaN	NaN
0.028364	3.863782	NaN	NaN
0.028409	4.029609	NaN	NaN
0.028455	4.071065	NaN	NaN
0.028500	3.988152	NaN	NaN
0.028545	3.988152	NaN	NaN
0.028591	4.029609	NaN	NaN
0.028636	4.008880	NaN	NaN
0.028682	3.946695	NaN	NaN
0.028727	4.029609	NaN	NaN
0.028773	3.988152	NaN	NaN
0.028818	4.091793	NaN	NaN
0.028864	4.050337	NaN	NaN
0.028909	4.008880	NaN	NaN
0.028955	4.071065	NaN	NaN
0.029000	3.884510	NaN	NaN
0.029045	3.905238	NaN	NaN
0.029091	3.925967	NaN	NaN
0.029136	3.677227	NaN	NaN
0.029182	3.677227	NaN	NaN
0.029227	3.697955	NaN	NaN
0.029273	3.511400	NaN	NaN
0.029318	3.532128	NaN	NaN
0.029364	3.552857	NaN	NaN
0.029409	3.532128	NaN	NaN
0.029455	3.511400	NaN	NaN
0.029500	3.469944	NaN	NaN
0.029545	3.262661	NaN	NaN
0.029591	3.138290	NaN	NaN
0.029636	3.013921	NaN	NaN
0.029682	2.868822	NaN	NaN
0.029727	2.785910	NaN	NaN
0.029773	2.682268	NaN	NaN
0.029818	2.682268	NaN	NaN
0.029864	2.599355	NaN	NaN
0.029909	2.454256	NaN	NaN
0.029955	2.371343	NaN	NaN
0.030000	2.288429	NaN	NaN
0.030045	2.143332	NaN	NaN
0.030091	2.018962	NaN	NaN
0.030136	2.018962	NaN	NaN
0.030182	1.977505	NaN	NaN
0.030227	1.873863	NaN	NaN
0.030273	1.770222	NaN	NaN
0.030318	1.645852	NaN	NaN
0.030364	1.542211	NaN	NaN
0.030409	1.397112	NaN	NaN
0.030455	1.272742	NaN	NaN
0.030500	1.148372	NaN	NaN
0.030545	1.024002	NaN	NaN
0.030591	0.961818	NaN	NaN
0.030636	0.941089	NaN	NaN
0.030682	0.961818	NaN	NaN
0.030727	0.961818	NaN	NaN
0.030773	0.941089	NaN	NaN
0.030818	0.941089	NaN	NaN
0.030864	0.899632	NaN	NaN
0.030909	0.878904	NaN	NaN
0.030955	0.878904	NaN	NaN
0.031000	0.858175	NaN	NaN
0.031045	0.837447	NaN	NaN
0.031091	0.858175	NaN	NaN
0.031136	0.878904	NaN	NaN
0.031182	0.795991	NaN	NaN
